,Transported,Age,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense
5248,1,21.0,0,0,0,1,0,0,1.0
5249,1,8.0,0,0,0,0,1,0,0.0
5250,1,35.0,1,0,0,1,1,0,0.0
5251,1,18.0,1,0,0,0,0,0,1.0
5252,0,34.0,0,1,0,1,0,0,1.0
5253,1,45.0,1,0,0,0,1,0,0.0
5254,1,31.0,1,0,0,1,0,0,1.0
5255,1,14.0,0,0,0,1,0,0,1.0
5256,0,23.0,0,0,0,1,0,0,1.0
5257,1,61.0,1,0,0,1,1,0,0.0
5258,0,54.0,1,0,0,0,0,1,1.0
5259,1,28.0,1,0,0,1,1,0,0.0
5260,0,46.0,1,0,0,1,0,0,1.0
5261,1,32.0,0,0,0,1,0,0,1.0
5262,1,49.0,0,0,0,0,1,0,0.0
5263,1,20.0,0,0,0,0,1,0,0.0
5264,1,25.0,0,0,1,0,0,0,1.0
5265,1,19.0,0,0,0,1,0,0,1.0
5266,1,28.0,0,0,0,0,1,0,0.0
5267,1,68.0,0,0,0,1,0,0,1.0
5268,1,16.0,0,0,0,1,1,0,0.0
5269,0,19.0,0,1,0,1,1,0,0.0
5270,0,49.0,0,1,1,0,1,0,0.0
5271,0,15.0,0,1,0,1,0,0,1.0
5272,1,26.0,0,1,0,1,1,0,0.0
5273,0,22.0,0,1,0,1,0,0,1.0
5274,1,23.0,0,0,1,0,1,0,0.0
5275,0,31.0,0,0,0,1,0,0,0.0
5276,0,27.0,0,0,0,1,1,0,0.0
5277,1,28.0,0,0,0,1,1,0,1.0
5278,0,20.0,0,0,0,1,0,0,1.0
5279,0,43.0,0,0,0,1,0,0,1.0
5280,1,22.0,0,0,0,1,0,0,1.0
5281,1,27.0,1,0,0,1,1,0,0.0
5282,1,35.0,1,0,0,0,1,0,0.0
5283,1,37.0,1,0,0,0,1,0,0.0
5284,1,24.0,0,1,0,1,0,0,1.0
5285,0,18.0,0,1,0,0,0,0,1.0
5286,0,15.0,0,1,0,1,0,0,1.0
5287,0,28.0,0,1,0,1,0,0,1.0
5288,1,24.0,0,0,0,1,0,0,1.0
5289,1,39.0,0,1,0,0,1,0,0.0
5290,1,35.0,1,0,0,1,1,0,1.0
5291,1,52.0,1,0,0,0,0,0,1.0
5292,0,48.0,1,0,0,1,0,0,1.0
5293,0,27.0,1,0,0,0,0,0,1.0
5294,0,50.0,1,0,0,0,0,0,1.0
5295,0,24.0,0,0,0,1,0,0,1.0
5296,1,26.0,0,0,1,0,0,0,1.0
5297,0,24.0,0,0,0,1,0,0,1.0
5298,0,15.0,0,0,0,1,1,0,0.0
5299,0,42.0,0,0,1,0,0,0,1.0
5300,0,51.0,0,0,0,1,0,0,1.0
5301,1,43.0,0,0,1,0,0,0,1.0
5302,0,31.0,0,0,0,0,1,0,0.0
5303,1,14.0,0,0,0,1,1,0,0.0
5304,0,31.0,0,0,0,1,0,0,1.0
5305,1,33.0,1,0,0,1,0,0,1.0
5306,0,21.0,0,0,0,0,0,0,1.0
5307,0,13.0,0,0,0,1,0,0,1.0
5308,1,29.0,0,0,0,1,0,0,1.0
5309,0,22.0,1,0,0,1,0,0,1.0
5310,0,22.0,0,1,0,1,0,0,1.0
5311,1,18.0,0,0,1,0,1,0,0.0
5312,1,35.0,0,0,0,0,1,0,0.0
5313,1,20.0,0,0,0,1,1,0,0.0
5314,1,18.0,0,0,0,1,0,0,1.0
5315,1,66.0,0,0,0,1,1,0,0.0
5316,1,33.0,0,1,0,1,1,0,0.0
5317,1,48.0,1,0,0,0,1,0,0.0
5318,0,38.0,1,0,0,0,0,0,1.0
5319,1,62.0,1,0,0,1,1,0,0.0
5320,0,19.0,0,0,0,1,1,0,0.0
5321,0,44.0,0,1,0,0,0,0,1.0
5322,0,25.0,0,1,0,0,0,0,1.0
5323,0,15.0,0,0,0,1,0,0,1.0
5324,1,20.0,0,0,0,1,0,0,1.0
5325,0,34.0,0,0,0,1,0,0,1.0
5326,0,23.0,0,1,0,1,0,0,1.0
5327,1,45.0,0,0,0,1,0,0,1.0
5328,1,39.0,0,0,0,1,1,0,0.0
5329,1,33.0,0,0,1,0,1,0,0.0
5330,0,14.0,0,0,0,1,0,0,1.0
5331,1,26.0,0,0,0,1,0,0,1.0
5332,1,47.0,0,0,0,1,1,0,0.0
5333,1,28.82793046746535,0,1,0,1,1,0,0.0
5334,1,28.0,0,0,0,0,1,0,0.0
5335,1,22.0,0,0,0,1,1,0,1.0
5336,1,17.0,0,0,0,1,1,0,0.0
5337,1,16.0,0,0,0,1,0,0,1.0
5338,1,9.0,0,0,0,1,0,0,1.0
5339,1,15.0,0,0,0,1,0,0,1.0
5340,1,33.0,1,0,0,1,0,0,1.0
5341,1,61.0,0,0,0,1,0,0,1.0
5342,0,19.0,0,0,0,1,0,0,1.0
5343,1,61.0,1,0,0,1,1,0,0.0
5344,1,42.0,0,0,0,1,0,0,1.0
5345,0,4.0,0,0,0,1,0,0,0.0
5346,1,12.0,0,0,0,1,0,0,0.0
5347,1,0.0,0,0,0,1,0,1,0.0
5348,1,19.0,0,0,0,1,1,0,0.0
5349,1,28.82793046746535,0,0,0,1,1,0,0.0
5350,1,29.0,0,0,1,0,0,0,1.0
5351,1,59.0,0,0,0,1,0,0,1.0
5352,1,20.0,0,0,0,1,1,0,0.0
5353,1,70.0,0,0,0,1,0,0,1.0
5354,0,3.0,0,0,0,1,1,0,0.0
5355,1,37.0,1,0,0,1,1,0,0.0
5356,0,58.0,1,0,0,1,0,0,1.0
5357,0,44.0,0,0,0,1,0,0,1.0
5358,0,24.0,0,1,0,1,1,0,0.0
5359,1,20.0,0,0,1,0,1,0,0.0
5360,1,24.0,0,0,0,1,0,0,1.0
5361,1,27.0,1,0,0,0,1,0,1.0
5362,0,28.0,0,0,0,0,0,0,1.0
5363,0,24.0,0,0,0,1,0,0,1.0
5364,1,29.0,0,1,0,1,1,0,0.0
5365,0,25.0,0,0,0,1,0,0,1.0
5366,0,20.0,0,0,0,1,0,0,1.0
5367,1,34.0,0,0,0,0,0,0,1.0
5368,0,28.0,0,0,0,0,0,0,1.0
5369,1,28.82793046746535,0,0,0,1,1,0,0.0
5370,0,23.0,0,0,0,1,1,0,1.0
5371,1,39.0,1,0,0,1,0,0,1.0
5372,1,35.0,1,0,0,1,0,0,1.0
5373,1,18.0,0,0,0,1,1,0,0.0
5374,1,20.0,0,0,0,1,1,0,0.0
5375,0,42.0,1,0,0,1,0,0,1.0
5376,0,32.0,1,0,0,0,0,0,1.0
5377,0,50.0,0,0,0,0,0,0,1.0
5378,1,23.0,0,0,0,1,0,0,1.0
5379,0,19.0,0,0,0,1,0,0,1.0
5380,0,29.0,0,0,0,1,0,0,1.0
5381,0,35.0,1,0,0,1,0,1,1.0
5382,0,18.0,0,0,0,1,0,0,1.0
5383,0,24.0,0,0,1,0,0,0,1.0
5384,1,23.0,0,0,0,1,0,0,1.0
5385,0,51.0,0,0,0,1,0,0,1.0
5386,0,42.0,0,0,0,1,0,0,1.0
5387,0,19.0,0,0,1,0,0,0,1.0
5388,0,23.0,0,0,0,1,1,0,0.0
5389,1,19.0,0,0,0,1,1,0,1.0
5390,0,22.0,0,0,1,0,0,0,1.0
5391,0,25.0,0,0,0,1,0,0,1.0
5392,0,31.0,0,0,1,0,0,0,1.0
5393,0,23.0,0,0,0,1,0,0,1.0
5394,1,22.0,0,0,0,1,1,0,0.0
5395,1,55.0,1,0,0,1,1,0,0.0
5396,0,40.0,0,0,0,1,0,0,1.0
5397,0,24.0,0,0,0,1,0,0,1.0
5398,1,25.0,0,0,0,1,0,0,1.0
5399,0,42.0,1,0,0,1,0,0,1.0
5400,1,33.0,0,0,1,0,1,0,0.0
5401,1,54.0,1,0,0,1,1,0,0.0
5402,1,22.0,1,0,0,0,1,0,0.0
5403,1,22.0,1,0,0,1,1,0,0.0
5404,1,19.0,1,0,0,0,1,0,0.0
5405,1,47.0,0,0,0,1,0,0,1.0
5406,0,23.0,0,1,0,0,0,0,1.0
5407,1,61.0,1,0,0,0,1,0,0.0
5408,0,21.0,0,0,0,1,0,0,1.0
5409,0,46.0,0,0,1,0,1,1,1.0
5410,0,36.0,0,0,0,1,0,0,1.0
5411,1,15.0,0,0,0,1,0,0,1.0
5412,1,33.0,1,0,0,1,0,0,1.0
5413,1,35.0,1,0,0,1,1,0,0.0
5414,1,21.0,1,0,0,0,1,0,0.0
5415,0,21.0,0,0,0,0,0,0,1.0
5416,1,43.0,0,0,0,0,0,0,1.0
5417,0,34.0,0,0,1,0,0,0,1.0
5418,0,47.0,0,0,1,0,0,0,1.0
5419,1,27.0,0,1,0,1,0,0,1.0
5420,0,46.0,1,0,0,1,0,0,1.0
5421,1,46.0,0,0,0,0,0,0,1.0
5422,0,40.0,1,0,0,0,0,0,1.0
5423,1,59.0,1,0,0,0,1,0,0.0
5424,0,45.0,1,0,0,1,0,0,1.0
5425,1,19.0,0,0,1,0,0,0,1.0
5426,0,32.0,0,1,0,1,0,0,1.0
5427,1,39.0,0,1,0,0,1,0,0.0
5428,0,40.0,0,0,0,0,0,0,1.0
5429,1,44.0,0,1,0,1,0,0,1.0
5430,0,26.0,0,0,0,1,1,0,0.0
5431,0,22.0,0,0,0,1,0,0,1.0
5432,0,2.0,0,0,0,1,0,0,0.0
5433,0,18.0,0,0,0,1,0,0,1.0
5434,0,53.0,0,0,0,1,0,0,1.0
5435,0,22.0,0,0,0,1,0,0,1.0
5436,1,46.0,0,0,0,1,0,0,1.0
5437,1,28.0,0,0,0,1,1,0,0.0
5438,1,31.0,0,1,0,1,0,0,1.0
5439,0,36.0,1,0,0,0,0,0,1.0
5440,1,46.0,1,0,0,0,0,0,1.0
5441,1,0.0,0,0,0,1,1,0,0.0
5442,1,3.0,0,0,0,1,0,0,0.0
5443,1,12.0,0,0,0,1,1,0,0.0
5444,1,2.0,0,0,0,1,1,0,0.0
5445,1,41.0,0,0,0,1,1,0,0.0
5446,1,11.0,0,0,0,0,1,0,0.0
5447,1,41.0,0,0,0,1,1,0,0.0
5448,0,17.0,0,1,0,1,0,0,1.0
5449,1,21.0,0,1,0,0,1,0,0.0
5450,1,21.0,0,1,0,0,1,0,0.0
5451,1,27.0,0,1,0,1,0,0,1.0
5452,1,54.0,0,1,0,1,1,0,0.0
5453,0,15.0,0,1,0,1,0,0,1.0
5454,1,39.0,0,1,0,0,1,0,0.0
5455,1,31.0,0,0,0,1,0,0,1.0
5456,1,28.0,0,1,0,1,1,0,0.0
5457,0,21.0,0,0,0,0,0,0,1.0
5458,1,29.0,1,0,0,1,1,0,0.0
5459,1,45.0,0,0,0,1,1,0,1.0
5460,0,44.0,1,0,0,0,0,0,1.0
5461,1,12.0,0,0,0,1,1,0,0.0
5462,1,18.0,0,0,0,0,1,0,0.0
5463,1,20.0,0,0,0,0,1,0,0.0
5464,1,43.0,1,0,0,1,0,0,1.0
5465,1,46.0,0,1,0,0,1,0,0.0
5466,1,53.0,0,0,0,1,0,0,1.0
5467,0,21.0,0,0,0,1,0,0,1.0
5468,0,23.0,0,0,0,1,0,0,1.0
5469,0,9.0,0,0,0,0,0,0,0.0
5470,0,19.0,0,0,0,0,0,0,1.0
5471,1,52.0,0,0,1,0,1,0,0.0
5472,1,31.0,1,0,0,0,1,0,0.0
5473,0,62.0,0,0,0,1,0,0,1.0
5474,1,27.0,1,0,0,1,1,0,0.0
5475,0,23.0,0,0,0,1,1,0,0.0
5476,1,28.0,1,0,0,0,1,0,0.0
5477,1,27.0,1,0,0,0,1,0,0.0
5478,1,58.0,0,0,0,1,1,0,0.0
5479,1,24.0,0,0,0,0,0,1,1.0
5480,0,27.0,0,1,0,1,0,1,1.0
5481,0,33.0,0,0,0,1,0,0,1.0
5482,1,28.0,0,0,0,0,0,0,1.0
5483,0,39.0,0,0,0,1,0,0,1.0
5484,0,27.0,0,0,0,1,0,0,1.0
5485,1,36.0,0,0,0,1,0,0,1.0
5486,1,64.0,0,0,0,1,1,0,1.0
5487,1,41.0,0,0,1,0,0,0,1.0
5488,1,28.82793046746535,1,0,0,0,1,0,0.0
5489,1,27.0,1,0,0,1,1,0,0.0
5490,0,28.82793046746535,1,0,0,1,0,0,1.0
5491,1,22.0,0,0,0,0,0,0,1.0
5492,1,23.0,0,0,0,0,0,0,1.0
5493,0,40.0,0,1,0,1,0,0,1.0
5494,1,2.0,0,1,0,1,1,0,0.0
5495,1,0.0,0,1,0,1,0,0,0.0
5496,1,27.0,0,0,0,1,0,0,1.0
5497,1,0.0,0,0,0,0,0,0,0.0
5498,0,17.0,0,0,0,1,0,0,1.0
5499,0,45.0,0,0,0,1,0,0,1.0
5500,0,62.0,0,0,0,1,0,0,1.0
5501,1,14.0,0,0,0,0,1,0,0.0
5502,1,24.0,0,0,0,0,0,0,1.0
5503,1,51.0,0,0,1,0,1,0,0.0
5504,0,49.0,0,0,0,1,0,0,1.0
5505,1,52.0,0,1,0,1,0,0,1.0
5506,1,35.0,0,1,0,0,1,0,0.0
5507,1,22.0,0,1,0,1,1,0,0.0
5508,0,17.0,0,0,0,1,0,0,1.0
5509,1,47.0,1,0,0,0,1,0,0.0
5510,1,25.0,0,1,0,1,1,0,0.0
5511,1,11.0,0,0,0,1,1,0,0.0
5512,0,17.0,0,0,0,1,0,0,1.0
5513,1,41.0,0,0,0,1,0,1,1.0
5514,1,55.0,0,0,0,1,0,0,1.0
5515,1,29.0,0,0,0,1,0,0,1.0
5516,0,19.0,0,0,0,1,0,0,1.0
5517,1,23.0,0,0,0,0,1,0,0.0
5518,0,32.0,0,0,0,1,0,0,1.0
5519,0,27.0,0,0,0,1,0,0,1.0
5520,1,25.0,0,0,0,1,0,0,1.0
5521,0,24.0,0,1,0,1,0,0,1.0
5522,0,30.0,0,1,0,1,1,0,0.0
5523,1,50.0,0,0,1,0,0,0,1.0
5524,0,51.0,0,0,0,0,0,0,1.0
5525,0,27.0,0,1,0,0,0,0,1.0
5526,0,35.0,0,1,0,1,0,0,1.0
5527,0,48.0,0,0,0,1,0,0,1.0
5528,1,27.0,0,0,0,1,1,0,0.0
5529,1,19.0,0,0,1,0,1,0,0.0
5530,1,18.0,0,0,1,0,1,0,0.0
5531,1,25.0,1,0,0,0,1,0,0.0
5532,1,41.0,0,0,0,0,1,0,0.0
5533,1,62.0,0,1,0,1,1,0,1.0
5534,1,30.0,0,1,0,1,1,0,0.0
5535,1,6.0,0,1,0,1,1,1,0.0
5536,0,15.0,0,0,0,0,0,0,1.0
5537,0,34.0,0,1,1,0,0,0,1.0
5538,0,34.0,0,0,0,1,0,0,1.0
5539,1,23.0,0,0,0,1,0,0,1.0
5540,0,51.0,0,0,0,0,0,0,1.0
5541,1,63.0,0,0,1,0,1,0,0.0
5542,1,42.0,0,0,0,1,0,0,1.0
5543,1,19.0,0,0,0,0,0,0,1.0
5544,1,5.0,0,0,0,1,1,0,0.0
5545,1,2.0,0,0,0,0,1,0,0.0
5546,1,15.0,0,0,0,1,1,0,0.0
5547,0,36.0,1,0,0,1,0,0,1.0
5548,0,32.0,0,0,0,1,0,0,1.0
5549,1,19.0,0,0,0,0,0,0,1.0
5550,1,26.0,1,0,0,0,0,0,1.0
5551,0,33.0,0,0,0,1,0,0,1.0
5552,1,38.0,0,0,0,1,1,0,0.0
5553,0,22.0,0,0,0,1,0,0,1.0
5554,0,32.0,0,0,0,1,0,0,0.0
5555,1,30.0,0,1,0,0,1,0,0.0
5556,0,51.0,0,0,0,1,0,0,1.0
5557,0,29.0,1,0,0,1,0,0,1.0
5558,1,16.0,1,0,0,1,0,0,1.0
5559,0,32.0,1,0,0,1,0,0,1.0
5560,0,24.0,1,0,0,0,0,0,1.0
5561,0,23.0,1,0,0,0,0,0,1.0
5562,1,46.0,1,0,0,0,1,0,0.0
5563,0,49.0,1,0,0,0,1,0,1.0
5564,1,17.0,1,0,0,1,1,0,0.0
5565,0,35.0,1,0,0,0,0,0,1.0
5566,0,43.0,1,0,0,0,0,0,1.0
5567,1,20.0,0,0,0,1,0,0,1.0
5568,1,24.0,1,0,0,0,1,0,0.0
5569,0,28.0,1,0,0,1,0,0,1.0
5570,1,19.0,1,0,0,0,1,0,0.0
5571,0,39.0,1,0,0,0,0,0,1.0
5572,0,34.0,0,1,0,1,0,0,1.0
5573,1,29.0,0,0,0,1,0,0,1.0
5574,1,14.0,0,0,0,0,0,0,1.0
5575,1,28.82793046746535,0,0,0,1,1,0,0.0
5576,0,30.0,0,1,0,1,0,0,1.0
5577,1,28.82793046746535,0,0,0,1,0,0,1.0
5578,1,32.0,0,0,1,0,1,0,0.0
5579,1,7.0,0,0,0,1,1,0,0.0
5580,1,34.0,0,0,0,0,1,0,0.0
5581,1,47.0,0,0,1,0,0,0,1.0
5582,0,19.0,0,1,0,1,0,0,1.0
5583,1,52.0,1,0,0,1,1,0,0.0
5584,0,19.0,0,1,0,1,0,0,1.0
5585,1,18.0,0,1,0,1,1,0,0.0
5586,0,32.0,0,0,0,1,0,0,1.0
5587,0,21.0,0,0,0,0,0,0,1.0
5588,1,22.0,0,1,0,0,1,0,0.0
5589,0,13.0,0,1,0,1,0,0,1.0
5590,0,25.0,0,1,0,1,0,0,1.0
5591,0,33.0,0,1,0,1,0,0,1.0
5592,0,27.0,0,1,0,1,0,0,1.0
5593,0,21.0,0,0,0,1,0,1,1.0
5594,1,17.0,1,0,0,0,1,0,0.0
5595,1,15.0,1,0,0,0,1,0,0.0
5596,0,58.0,1,0,0,0,0,1,1.0
5597,0,29.0,1,0,0,1,0,0,1.0
5598,1,34.0,1,0,0,1,1,0,0.0
5599,1,28.0,1,0,0,1,0,0,1.0
5600,1,29.0,1,0,0,1,0,0,1.0
5601,1,25.0,1,0,0,0,1,0,0.0
5602,0,23.0,0,1,0,0,0,0,1.0
5603,1,22.0,0,0,0,1,0,0,1.0
5604,1,38.0,0,0,0,0,1,0,1.0
5605,1,38.0,0,0,0,1,0,0,1.0
5606,0,0.0,0,0,0,1,0,0,0.0
5607,0,28.82793046746535,0,0,0,1,0,0,1.0
5608,1,0.0,0,0,0,1,1,0,0.0
5609,0,37.0,0,0,0,0,0,0,1.0
5610,1,2.0,0,0,0,1,0,0,0.0
5611,1,40.0,1,0,0,0,1,0,0.0
5612,0,47.0,0,1,0,1,0,0,1.0
5613,1,34.0,0,0,0,1,0,0,1.0
5614,0,43.0,0,1,0,1,0,0,1.0
5615,1,21.0,0,1,0,0,1,0,0.0
5616,1,43.0,1,0,0,0,1,0,0.0
5617,0,33.0,0,1,0,1,0,0,1.0
5618,1,28.0,1,0,0,1,0,0,0.0
5619,0,57.0,1,0,0,0,0,0,1.0
5620,1,28.82793046746535,1,0,0,1,0,0,0.0
5621,0,46.0,1,0,0,1,0,0,1.0
5622,1,19.0,1,0,0,0,0,0,1.0
5623,0,27.0,0,1,0,1,0,0,1.0
5624,1,2.0,0,1,0,1,0,0,0.0
5625,1,0.0,0,1,0,1,0,0,0.0
5626,0,25.0,0,1,0,1,0,1,1.0
5627,1,47.0,0,1,0,1,1,0,0.0
5628,1,38.0,0,1,1,0,0,0,1.0
5629,0,24.0,0,1,0,1,0,0,1.0
5630,1,24.0,0,0,0,1,0,0,1.0
5631,1,25.0,1,0,0,1,1,0,0.0
5632,1,29.0,0,0,0,1,0,0,1.0
5633,0,44.0,0,1,0,0,0,0,1.0
5634,0,20.0,0,1,0,1,0,0,1.0
5635,1,23.0,0,0,0,1,1,0,0.0
5636,1,26.0,1,0,0,0,0,0,1.0
5637,1,20.0,0,0,1,0,1,0,0.0
5638,1,27.0,0,1,0,1,1,0,0.0
5639,0,23.0,0,0,0,0,0,1,1.0
5640,1,33.0,0,0,1,0,1,0,0.0
5641,1,30.0,0,0,0,1,0,0,1.0
5642,1,32.0,0,0,0,1,0,0,1.0
5643,0,19.0,0,1,0,1,0,0,1.0
5644,0,41.0,0,1,0,1,0,0,1.0
5645,0,50.0,0,0,0,1,1,1,0.0
5646,0,36.0,0,0,0,1,0,0,1.0
5647,1,21.0,0,1,0,1,1,0,0.0
5648,0,45.0,1,0,0,0,0,1,1.0
5649,1,26.0,1,0,0,0,1,0,0.0
5650,1,44.0,0,0,0,0,1,0,1.0
5651,1,24.0,0,0,1,0,0,1,1.0
5652,1,15.0,0,0,0,0,1,0,0.0
5653,0,58.0,0,0,0,1,0,0,1.0
5654,0,13.0,0,0,0,1,0,0,1.0
5655,1,19.0,1,0,0,1,1,0,0.0
5656,1,25.0,1,0,0,0,0,0,1.0
5657,0,24.0,0,0,0,1,0,0,1.0
5658,0,20.0,0,0,0,1,0,0,1.0
5659,1,34.0,0,1,0,1,1,0,0.0
5660,1,13.0,0,1,0,1,1,0,0.0
5661,1,28.82793046746535,0,0,0,1,0,0,1.0
5662,0,39.0,0,0,0,0,1,0,0.0
5663,0,0.0,0,0,0,1,1,0,0.0
5664,0,10.0,0,0,0,1,0,0,0.0
5665,0,9.0,0,0,0,1,1,0,0.0
5666,0,34.0,0,0,0,0,0,0,1.0
5667,0,11.0,0,0,0,1,0,0,0.0
5668,0,0.0,0,0,0,1,1,0,1.0
5669,0,24.0,0,0,0,1,0,0,1.0
5670,1,16.0,0,0,1,0,1,0,1.0
5671,0,42.0,0,0,0,1,0,0,1.0
5672,1,41.0,0,1,0,1,0,0,1.0
5673,1,36.0,1,0,0,1,0,0,1.0
5674,0,27.0,1,0,0,0,0,0,1.0
5675,0,32.0,1,0,0,1,0,1,1.0
5676,1,11.0,1,0,0,0,0,0,0.0
5677,1,26.0,1,0,0,1,0,1,1.0
5678,1,28.0,1,0,0,1,0,0,1.0
5679,0,25.0,0,0,0,1,0,0,1.0
5680,1,5.0,0,0,0,1,0,0,0.0
5681,1,28.82793046746535,0,0,0,1,1,0,0.0
5682,1,13.0,0,0,0,1,0,0,1.0
5683,1,30.0,0,0,0,1,0,0,1.0
5684,1,15.0,0,0,0,1,1,0,1.0
5685,1,0.0,0,0,0,1,1,0,0.0
5686,1,49.0,0,0,0,1,0,0,1.0
5687,1,52.0,0,1,0,0,0,0,1.0
5688,1,15.0,0,0,0,1,1,0,0.0
5689,0,40.0,0,1,0,1,0,0,1.0
5690,1,0.0,0,0,0,0,1,0,0.0
5691,0,32.0,0,1,0,1,0,0,1.0
5692,1,15.0,0,1,0,0,1,0,0.0
5693,1,26.0,0,1,1,0,0,0,1.0
5694,0,31.0,0,1,1,0,1,0,0.0
5695,1,8.0,0,1,0,1,0,0,0.0
5696,1,18.0,0,0,0,1,0,0,1.0
5697,0,3.0,0,0,0,1,1,1,0.0
5698,1,44.0,1,0,0,1,0,0,1.0
5699,1,15.0,0,1,0,1,0,0,1.0
5700,1,27.0,1,0,0,1,0,0,1.0
5701,0,22.0,0,1,0,1,0,0,1.0
5702,1,2.0,0,0,0,1,1,0,0.0
5703,0,32.0,0,0,0,0,0,0,1.0
5704,1,16.0,0,0,0,1,0,0,1.0
5705,0,34.0,0,1,0,1,0,0,1.0
5706,0,32.0,0,1,0,1,0,0,1.0
5707,0,28.0,0,0,0,1,0,0,1.0
5708,0,27.0,1,0,0,1,0,0,1.0
5709,1,35.0,0,0,1,0,0,0,1.0
5710,0,25.0,0,1,0,0,1,0,0.0
5711,1,24.0,0,0,0,1,0,0,1.0
5712,0,61.0,0,0,0,1,1,0,0.0
5713,1,28.0,0,1,0,1,1,1,0.0
5714,0,29.0,1,0,1,0,0,1,1.0
5715,1,41.0,1,0,0,1,1,0,0.0
5716,0,20.0,1,0,0,1,0,0,1.0
5717,0,18.0,0,1,0,0,0,0,1.0
5718,1,28.0,0,0,0,1,0,0,1.0
5719,1,18.0,0,0,0,1,0,0,1.0
5720,0,33.0,0,1,0,1,0,0,1.0
5721,0,35.0,0,1,0,1,0,0,0.0
5722,0,68.0,1,0,0,0,0,0,1.0
5723,1,19.0,0,1,0,1,0,0,1.0
5724,0,33.0,1,0,0,1,0,0,1.0
5725,0,55.0,1,0,0,0,0,0,1.0
5726,1,15.0,1,0,0,1,1,0,0.0
5727,0,23.0,0,0,0,1,0,0,1.0
5728,1,23.0,0,0,0,1,0,0,1.0
5729,0,15.0,0,1,0,0,0,0,1.0
5730,0,49.0,0,1,0,1,0,0,1.0
5731,1,33.0,0,0,0,1,0,0,1.0
5732,1,26.0,0,1,0,0,1,0,0.0
5733,1,26.0,1,0,0,1,1,0,0.0
5734,1,18.0,0,0,0,1,1,0,1.0
5735,1,17.0,0,0,0,1,1,0,1.0
5736,1,39.0,0,0,0,1,0,0,1.0
5737,0,8.0,0,0,0,1,0,0,0.0
5738,1,46.0,0,0,0,1,0,0,1.0
5739,1,32.0,1,0,0,0,0,0,1.0
5740,0,19.0,0,0,0,1,0,0,1.0
5741,1,36.0,0,1,0,1,1,0,0.0
5742,1,28.0,0,0,0,1,1,0,0.0
5743,0,39.0,0,0,0,1,0,0,1.0
5744,1,16.0,0,0,0,1,0,1,1.0
5745,1,7.0,0,0,1,0,1,0,0.0
5746,1,1.0,0,0,0,1,0,0,0.0
5747,1,30.0,1,0,0,0,1,0,0.0
5748,1,44.0,1,0,0,0,1,0,0.0
5749,1,28.0,1,0,0,0,1,0,0.0
5750,0,29.0,0,1,0,1,0,0,1.0
5751,1,41.0,0,1,0,1,0,0,1.0
5752,1,13.0,0,1,0,1,0,0,1.0
5753,0,18.0,0,1,0,1,0,0,1.0
5754,0,27.0,0,0,0,0,0,0,1.0
5755,1,26.0,0,0,0,1,1,0,0.0
5756,0,24.0,0,0,0,0,0,0,1.0
5757,0,26.0,0,0,1,0,0,0,1.0
5758,1,27.0,0,0,1,0,1,0,0.0
5759,0,58.0,1,0,0,1,0,1,1.0
5760,1,54.0,1,0,0,0,1,0,0.0
5761,1,18.0,0,0,0,0,0,0,1.0
5762,0,13.0,0,1,0,1,0,0,1.0
5763,0,13.0,1,0,0,1,0,0,1.0
5764,1,28.0,1,0,0,1,1,0,1.0
5765,1,57.0,0,0,0,0,0,0,1.0
5766,1,32.0,1,0,0,1,1,0,1.0
5767,0,32.0,1,0,0,1,0,0,1.0
5768,1,21.0,1,0,0,0,1,0,0.0
5769,1,34.0,1,0,0,0,1,0,0.0
5770,1,33.0,1,0,0,1,0,0,1.0
5771,1,36.0,0,1,0,1,1,1,0.0
5772,0,50.0,0,1,0,1,0,0,1.0
5773,0,28.0,0,1,0,1,1,0,1.0
5774,0,56.0,1,0,0,1,0,0,1.0
5775,0,42.0,0,1,0,0,0,0,1.0
5776,0,39.0,0,1,0,1,1,0,0.0
5777,1,13.0,0,0,1,0,0,0,1.0
5778,1,28.0,1,0,0,1,0,1,1.0
5779,0,55.0,1,0,0,1,0,1,1.0
5780,1,36.0,0,0,0,0,0,0,1.0
5781,1,28.82793046746535,0,1,0,1,1,0,0.0
5782,1,37.0,0,0,1,0,0,0,1.0
5783,1,50.0,1,0,0,0,1,0,0.0
5784,0,27.0,1,0,0,1,0,0,1.0
5785,0,23.0,0,0,0,1,1,0,0.0
5786,0,16.0,0,0,0,1,0,0,1.0
5787,1,33.0,1,0,0,0,0,1,1.0
5788,1,46.0,0,1,0,1,1,0,1.0
5789,1,26.0,0,0,1,0,1,0,0.0
5790,0,24.0,0,0,0,1,0,0,1.0
5791,0,26.0,0,0,0,1,0,0,1.0
5792,1,2.0,0,0,0,1,0,0,0.0
5793,0,33.0,0,0,0,1,0,0,1.0
5794,1,32.0,0,0,0,1,1,0,0.0
5795,1,3.0,0,0,0,1,1,0,0.0
5796,1,2.0,0,0,0,1,1,0,0.0
5797,1,6.0,0,0,0,1,0,0,0.0
5798,1,28.82793046746535,0,1,0,1,0,0,1.0
5799,1,0.0,1,0,0,1,1,0,1.0
5800,1,4.0,1,0,0,1,1,0,0.0
5801,1,58.0,1,0,0,1,0,0,1.0
